# NOTE: PARTIAL RUN -- see bbf/README.md; sweep was still in progress at commit time
  line  9622  DECIDED  n>=1  2 branch(es)  [35/6, 9/55, 8/5, 11/7, 245/2]
  line  9627  DECIDED  n>=3  2 branch(es)  [35/6, 9/605, 4/5, 11/7, 245/2]
  line  9628  DECIDED  n>=3  2 branch(es)  [35/6, 9/605, 4/5, 11/7, 385/2]
  line  9694  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 2401/2, 11/3, 5/7]
  line  9695  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 343/2, 11/3, 10/7]
  line  9696  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 343/2, 11/3, 15/7]
  line  9697  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 343/2, 11/3, 22/7]
  line  9698  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 343/2, 11/3, 25/7]
  line  9699  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 343/2, 11/3, 5/49]
  line  9700  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 343/2, 11/3, 5/7]
    ... 9700/21233 scanned, 1081 decided, 15466s
  line  9701  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 343/2, 11/3, 55/7]
  line  9702  DECIDED  n>=2  1 branch(es)  [36/35, 5/22, 343/2, 11/3, 6/7]
  line  9707  DECIDED  n>=3  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 10/49]
  line  9708  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 10/7]
  line  9709  DECIDED  n>=3  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 110/7]
  line  9710  DECIDED  n>=2  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 12/7]
  line  9711  DECIDED  n>=3  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 125/7]
  line  9712  DECIDED  n>=3  2 branch(es)  [36/35, 5/22, 49/2, 11/3, 15/7]
  line  9713  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 165/7]
  line  9715  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 20/7]
  line  9716  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 22/7]
  line  9717  DECIDED  n>=2  2 branch(es)  [36/35, 5/22, 49/2, 11/3, 242/7]
  line  9718  DECIDED  n>=3  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 25/7]
  line  9719  DECIDED  n>=0  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 275/7]
  line  9720  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 30/7]
  line  9721  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 44/7]
  line  9722  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 45/7]
  line  9723  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 5/7, 1/11]
  line  9724  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 5/7, 1/5]
  line  9725  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 5/7]
  line  9726  DECIDED  n>=3  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 50/7]
  line  9727  DECIDED  n>=2  2 branch(es)  [36/35, 5/22, 49/2, 11/3, 55/7]
  line  9728  DECIDED  n>=2  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 6/7]
  line  9729  DECIDED  n>=3  2 branch(es)  [36/35, 5/22, 49/2, 11/3, 66/7]
  line  9730  DECIDED  n>=0  1 branch(es)  [36/35, 5/22, 49/2, 11/3, 75/7]
  line  9731  DECIDED  n>=1  1 branch(es)  [36/35, 5/22, 49/2, 121/9, 5/7]
  line  9745  DECIDED  n>=1  1 branch(es)  [36/35, 5/242, 49/2, 121/3, 5/7]
  line  9759  DECIDED  n>=2  1 branch(es)  [36/35, 5/33, 343/3, 11/2, 15/11]
  line  9760  DECIDED  n>=2  1 branch(es)  [36/35, 5/33, 49/3, 11/2, 15/11]
  line  9761  DECIDED  n>=2  1 branch(es)  [36/35, 5/33, 49/3, 11/2, 45/11]
  line  9762  DECIDED  n>=2  1 branch(es)  [36/35, 5/33, 49/3, 11/2, 75/11]
  line  9770  DECIDED  n>=1  1 branch(es)  [36/35, 5/66, 7/2, 33/7, 10/3]
  line  9784  DECIDED  n>=0  1 branch(es)  [36/385, 1/5, 245/2, 11/21, 55/7]
  line  9785  DECIDED  n>=1  1 branch(es)  [36/385, 175/2, 1/7, 11/15, 77/5]
  line  9786  DECIDED  n>=2  1 branch(es)  [36/385, 7/10, 11/2, 5/3, 42/11]
  line  9791  DECIDED  n>=0  1 branch(es)  [36/5, 25/231, 7/3, 11/14, 55/2]
  line  9792  DECIDED  n>=0  1 branch(es)  [36/5, 25/63, 11/3, 7/22, 35/2]
  line  9897  DECIDED  n>=1  1 branch(es)  [4/105, 135/2, 11/5, 49/33, 5/7]
  line  9901  DECIDED  n>=1  1 branch(es)  [4/105, 135/2, 121/5, 7/33, 5/7]
  line  9910  DECIDED  n>=3  2 branch(es)  [4/105, 15/22, 147/2, 121/3, 2/7]
  line  9911  DECIDED  n>=1  1 branch(es)  [4/105, 15/22, 21/2, 11/3, 20/7]
  line  9912  DECIDED  n>=2  1 branch(es)  [4/105, 15/22, 21/2, 11/3, 4/7]
  line  9913  DECIDED  n>=1  1 branch(es)  [4/105, 15/22, 21/2, 11/3, 8/7]
  line  9917  DECIDED  n>=3  2 branch(es)  [4/105, 15/22, 441/2, 11/3, 2/7]
  line  9930  DECIDED  n>=2  2 branch(es)  [4/105, 297/2, 5/3, 7/55, 33/5]
  line  9931  DECIDED  n>=2  1 branch(es)  [4/105, 3/22, 1225/2, 11/5, 10/7]
  line  9968  DECIDED  n>=2  1 branch(es)  [4/105, 45/2, 11/5, 49/33, 25/7]
  line  9969  DECIDED  n>=1  1 branch(es)  [4/105, 45/2, 11/5, 49/33, 5/7]
  line  9970  DECIDED  n>=1  1 branch(es)  [4/105, 45/2, 11/5, 49/33, 55/7]
  line  9976  DECIDED  n>=1  1 branch(es)  [4/105, 45/22, 147/2, 11/3, 2/7]
  line  9977  DECIDED  n>=1  1 branch(es)  [4/105, 45/22, 245/2, 11/5, 2/7]
  line  9978  DECIDED  n>=1  1 branch(es)  [4/105, 45/22, 35/2, 11/5, 4/7]
  line  9981  DECIDED  n>=2  1 branch(es)  [4/105, 45/22, 7/2, 11/3, 12/7]
  line  9982  DECIDED  n>=1  1 branch(es)  [4/105, 45/22, 7/2, 11/3, 44/7]
  line  9989  DECIDED  n>=2  1 branch(es)  [4/105, 495/2, 5/3, 7/55, 33/5]
  line  9990  DECIDED  n>=2  2 branch(es)  [4/105, 5/3, 297/2, 7/55, 33/5]
  line  9991  DECIDED  n>=2  1 branch(es)  [4/105, 5/3, 495/2, 7/55, 33/5]
  line 10020  DECIDED  n>=1  1 branch(es)  [4/105, 55/6, 539/2, 9/11, 2/7]
  line 10021  DECIDED  n>=2  1 branch(es)  [4/105, 55/6, 539/2, 9/11, 5/3]
  line 10024  DECIDED  n>=2  1 branch(es)  [4/105, 55/6, 7/2, 9/11, 44/7]
  line 10025  DECIDED  n>=1  2 branch(es)  [4/105, 55/6, 77/2, 3/11, 20/7]
  line 10026  DECIDED  n>=2  1 branch(es)  [4/105, 55/6, 77/2, 3/11, 4/7]
  line 10027  DECIDED  n>=2  1 branch(es)  [4/105, 55/6, 77/2, 3/11, 44/7]
  line 10028  DECIDED  n>=1  2 branch(es)  [4/105, 55/6, 77/2, 3/11, 8/7]
  line 10035  DECIDED  n>=3  2 branch(es)  [4/105, 605/6, 7/2, 3/11, 12/7]
  line 10046  DECIDED  n>=2  1 branch(es)  [4/105, 9/22, 175/2, 11/7, 21/5]
  line 10054  DECIDED  n>=2  1 branch(es)  [4/15, 1/1078, 21/2, 77/3, 50/7]
  line 10078  DECIDED  n>=1  1 branch(es)  [4/15, 1/14, 33/2, 7/3, 1250/77]
  line 10138  DECIDED  n>=1  1 branch(es)  [4/15, 1/154, 147/2, 847/3, 10/7]
  line 10141  DECIDED  n>=2  1 branch(es)  [4/15, 1/154, 21/2, 121/21, 50/11]
  line 10142  DECIDED  n>=2  1 branch(es)  [4/15, 1/154, 21/2, 121/3, 50/77]
  line 10143  DECIDED  n>=1  1 branch(es)  [4/15, 1/154, 21/2, 14641/3, 10/11]
  line 10161  DECIDED  n>=2  1 branch(es)  [4/15, 1/28, 33/2, 49/11, 100/7]
  line 10162  DECIDED  n>=2  1 branch(es)  [4/15, 1/28, 33/2, 49/11, 375/7]
